code_module,code_presentation,id_student,gender,region,highest_education,final_result,module_presentation_length,days_studied,activities_engaged,total_clicks,assessments_completed,average_assessment_score
DDD,2013J,390690,F,Scotland,Lower Than A Level,Pass,261,107.0,750.0,2103.0,1.0,74.0
DDD,2013J,391537,M,East Anglian Region,A Level or Equivalent,Pass,261,75.0,381.0,1235.0,1.0,44.285714285714285
DDD,2013J,391578,M,East Anglian Region,Lower Than A Level,Fail,261,33.0,194.0,443.0,0.42857142857142855,81.33333333333333
DDD,2013J,391638,F,South West Region,A Level or Equivalent,Withdrawn,261,2.0,6.0,13.0,0.0,0.0
DDD,2013J,392626,F,London Region,Lower Than A Level,Fail,261,116.0,495.0,1407.0,0.8571428571428571,57.5
DDD,2013J,392664,F,South Region,A Level or Equivalent,Pass,261,156.0,914.0,2514.0,1.0,55.42857142857143
DDD,2013J,392713,M,South Region,A Level or Equivalent,Fail,261,3.0,7.0,24.0,0.0,0.0
DDD,2013J,392890,M,West Midlands Region,A Level or Equivalent,Pass,261,99.0,431.0,867.0,1.0,78.42857142857143
DDD,2013J,394076,F,South West Region,A Level or Equivalent,Withdrawn,261,21.0,119.0,317.0,0.14285714285714285,70.0
DDD,2013J,394384,M,North Western Region,Lower Than A Level,Fail,261,30.0,175.0,295.0,0.14285714285714285,58.0
DDD,2013J,394951,F,South Region,Lower Than A Level,Withdrawn,261,65.0,281.0,678.0,0.42857142857142855,66.0
DDD,2013J,396028,M,Wales,A Level or Equivalent,Fail,261,1.0,5.0,7.0,0.0,0.0
DDD,2013J,396210,M,South East Region,A Level or Equivalent,Pass,261,60.0,165.0,387.0,1.0,69.42857142857143
DDD,2013J,396292,M,Wales,HE Qualification,Pass,261,163.0,1009.0,2132.0,1.0,75.42857142857143
DDD,2013J,396668,M,South East Region,A Level or Equivalent,Pass,261,77.0,402.0,893.0,1.0,67.85714285714286
DDD,2013J,398529,M,Wales,Lower Than A Level,Withdrawn,261,11.0,55.0,122.0,0.2857142857142857,56.5
DDD,2013J,399203,F,Wales,HE Qualification,Withdrawn,261,15.0,85.0,195.0,0.14285714285714285,17.0
DDD,2013J,399453,M,West Midlands Region,A Level or Equivalent,Pass,261,33.0,168.0,307.0,1.0,58.142857142857146
DDD,2013J,399794,F,Scotland,HE Qualification,Fail,261,93.0,474.0,1152.0,0.5714285714285714,56.0
DDD,2013J,399843,F,South Region,Lower Than A Level,Fail,261,13.0,63.0,126.0,0.14285714285714285,49.0
DDD,2013J,399935,M,North Western Region,Lower Than A Level,Fail,261,65.0,296.0,457.0,0.2857142857142857,52.5
DDD,2013J,401947,M,North Region,Lower Than A Level,Withdrawn,261,4.0,38.0,95.0,0.2857142857142857,61.0
DDD,2013J,402210,F,London Region,No Formal quals,Pass,261,80.0,596.0,1994.0,1.0,48.285714285714285
DDD,2013J,402433,M,South Region,A Level or Equivalent,Fail,261,32.0,93.0,212.0,0.7142857142857143,42.8
DDD,2013J,405336,F,East Anglian Region,A Level or Equivalent,Fail,261,6.0,30.0,44.0,0.0,0.0
DDD,2013J,405784,F,Wales,HE Qualification,Withdrawn,261,99.0,408.0,1159.0,0.2857142857142857,61.5
DDD,2013J,406224,M,East Anglian Region,A Level or Equivalent,Pass,261,63.0,200.0,304.0,1.0,60.0
DDD,2013J,406498,F,West Midlands Region,A Level or Equivalent,Pass,261,95.0,380.0,897.0,1.0,54.714285714285715
DDD,2013J,408061,M,South Region,A Level or Equivalent,Fail,261,75.0,281.0,804.0,1.0,57.57142857142857
DDD,2013J,408239,M,South West Region,Lower Than A Level,Pass,261,116.0,495.0,1191.0,1.0,76.14285714285714
DDD,2013J,408817,F,London Region,A Level or Equivalent,Fail,261,32.0,130.0,304.0,0.7142857142857143,62.8
DDD,2013J,409056,F,West Midlands Region,HE Qualification,Withdrawn,261,10.0,22.0,48.0,0.2857142857142857,81.0
DDD,2013J,409105,M,Scotland,A Level or Equivalent,Fail,261,2.0,7.0,15.0,0.0,0.0
DDD,2013J,409794,M,East Anglian Region,A Level or Equivalent,Withdrawn,261,5.0,14.0,18.0,0.0,0.0
DDD,2013J,409880,F,South Region,A Level or Equivalent,Pass,261,115.0,907.0,1925.0,0.7142857142857143,74.6
DDD,2013J,409953,M,West Midlands Region,A Level or Equivalent,Pass,261,90.0,445.0,859.0,1.0,70.0
DDD,2013J,410084,M,Scotland,A Level or Equivalent,Fail,261,8.0,39.0,101.0,0.2857142857142857,42.0
DDD,2013J,410767,F,East Midlands Region,A Level or Equivalent,Withdrawn,261,106.0,616.0,1549.0,0.42857142857142855,85.0
DDD,2013J,411707,F,North Western Region,A Level or Equivalent,Pass,261,89.0,525.0,986.0,0.8571428571428571,78.16666666666667
DDD,2013J,412175,M,East Midlands Region,Lower Than A Level,Withdrawn,261,66.0,293.0,531.0,0.5714285714285714,46.25
DDD,2013J,412618,M,North Western Region,Lower Than A Level,Distinction,261,118.0,629.0,1448.0,1.0,86.42857142857143
DDD,2013J,414247,F,East Anglian Region,A Level or Equivalent,Fail,261,99.0,429.0,1130.0,1.0,67.71428571428571
DDD,2013J,415151,M,East Midlands Region,Lower Than A Level,Withdrawn,261,31.0,146.0,322.0,0.14285714285714285,26.0
DDD,2013J,415187,F,West Midlands Region,A Level or Equivalent,Withdrawn,261,7.0,36.0,97.0,0.14285714285714285,32.0
DDD,2013J,416243,F,East Midlands Region,A Level or Equivalent,Pass,261,62.0,314.0,808.0,0.8571428571428571,59.5
DDD,2013J,416500,M,South East Region,A Level or Equivalent,Fail,261,37.0,203.0,818.0,0.8571428571428571,50.0
DDD,2013J,418159,M,Scotland,Lower Than A Level,Withdrawn,261,32.0,196.0,419.0,0.5714285714285714,67.25
DDD,2013J,418397,M,South Region,Lower Than A Level,Pass,261,187.0,891.0,1728.0,1.0,83.28571428571429
DDD,2013J,419192,M,East Anglian Region,A Level or Equivalent,Distinction,261,32.0,165.0,270.0,1.0,65.0
DDD,2013J,419517,M,East Anglian Region,Lower Than A Level,Distinction,261,67.0,437.0,1134.0,1.0,87.0
DDD,2013J,420650,F,London Region,A Level or Equivalent,Withdrawn,261,13.0,48.0,138.0,0.0,0.0
DDD,2013J,421301,F,South Region,A Level or Equivalent,Withdrawn,261,53.0,211.0,497.0,0.14285714285714285,40.0
DDD,2013J,422276,F,North Western Region,Lower Than A Level,Pass,261,45.0,163.0,316.0,0.8571428571428571,72.83333333333333
DDD,2013J,422534,M,West Midlands Region,Lower Than A Level,Fail,261,50.0,224.0,751.0,1.0,61.714285714285715
DDD,2013J,423147,M,South West Region,A Level or Equivalent,Pass,261,43.0,235.0,523.0,0.7142857142857143,68.6
DDD,2013J,423876,M,East Midlands Region,Post Graduate Qualification,Fail,261,9.0,55.0,179.0,0.14285714285714285,67.0
DDD,2013J,425543,F,Yorkshire Region,A Level or Equivalent,Withdrawn,261,42.0,311.0,793.0,0.5714285714285714,54.5
DDD,2013J,426097,M,East Anglian Region,Lower Than A Level,Withdrawn,261,0.0,0.0,0.0,0.0,0.0
DDD,2013J,426887,F,Scotland,A Level or Equivalent,Distinction,261,148.0,1009.0,2530.0,1.0,85.57142857142857
DDD,2013J,427248,F,North Western Region,A Level or Equivalent,Withdrawn,261,26.0,129.0,317.0,0.0,0.0
DDD,2013J,427344,F,East Midlands Region,A Level or Equivalent,Fail,261,26.0,117.0,297.0,0.8571428571428571,36.5
DDD,2013J,428321,F,Wales,Lower Than A Level,Fail,261,6.0,47.0,136.0,0.14285714285714285,24.0
DDD,2013J,429212,M,South West Region,HE Qualification,Pass,261,94.0,406.0,1109.0,0.8571428571428571,58.0
DDD,2013J,429854,F,West Midlands Region,No Formal quals,Pass,261,48.0,162.0,616.0,1.0,59.57142857142857
DDD,2013J,430356,M,East Midlands Region,Lower Than A Level,Pass,261,183.0,952.0,3058.0,1.0,64.85714285714286
DDD,2013J,431005,M,London Region,A Level or Equivalent,Pass,261,54.0,161.0,296.0,0.8571428571428571,43.833333333333336
DDD,2013J,432624,M,Wales,Lower Than A Level,Withdrawn,261,30.0,178.0,385.0,0.5714285714285714,67.0
DDD,2013J,432862,F,London Region,Lower Than A Level,Fail,261,120.0,607.0,1551.0,0.8571428571428571,62.833333333333336
DDD,2013J,432968,F,London Region,Lower Than A Level,Withdrawn,261,27.0,172.0,456.0,0.7142857142857143,42.2
DDD,2013J,433748,M,North Western Region,A Level or Equivalent,Pass,261,70.0,234.0,541.0,1.0,75.71428571428571
DDD,2013J,434159,M,South Region,Lower Than A Level,Fail,261,9.0,33.0,82.0,0.42857142857142855,83.33333333333333
DDD,2013J,437923,M,East Anglian Region,A Level or Equivalent,Pass,261,63.0,200.0,438.0,1.0,46.0
DDD,2013J,438290,F,Scotland,Lower Than A Level,Withdrawn,261,26.0,192.0,417.0,0.42857142857142855,76.33333333333333
DDD,2013J,438751,F,South West Region,A Level or Equivalent,Pass,261,120.0,652.0,1687.0,1.0,89.85714285714286
DDD,2013J,439568,F,South West Region,A Level or Equivalent,Distinction,261,176.0,1052.0,2754.0,1.0,89.0
DDD,2013J,439713,F,East Midlands Region,A Level or Equivalent,Fail,261,88.0,495.0,1161.0,0.8571428571428571,57.0
DDD,2013J,439855,M,Scotland,A Level or Equivalent,Pass,261,95.0,487.0,1088.0,1.0,86.0
DDD,2013J,441342,M,East Anglian Region,Lower Than A Level,Pass,261,120.0,909.0,2139.0,1.0,63.142857142857146
DDD,2013J,441444,M,South Region,Lower Than A Level,Pass,261,130.0,568.0,1727.0,1.0,47.42857142857143
DDD,2013J,441885,F,West Midlands Region,Lower Than A Level,Fail,261,50.0,309.0,776.0,0.8571428571428571,70.33333333333333
DDD,2013J,441892,M,South East Region,Lower Than A Level,Fail,261,61.0,244.0,586.0,0.8571428571428571,60.333333333333336
DDD,2013J,442530,M,South East Region,Lower Than A Level,Withdrawn,261,14.0,116.0,268.0,0.0,0.0
DDD,2013J,442547,M,Yorkshire Region,A Level or Equivalent,Fail,261,96.0,403.0,664.0,1.0,53.857142857142854
DDD,2013J,442589,F,London Region,Lower Than A Level,Pass,261,75.0,295.0,831.0,1.0,73.28571428571429
DDD,2013J,442878,F,North Region,A Level or Equivalent,Fail,261,77.0,305.0,564.0,0.8571428571428571,66.66666666666667
DDD,2013J,442924,M,North Region,A Level or Equivalent,Pass,261,72.0,394.0,821.0,1.0,87.85714285714286
DDD,2013J,443400,F,West Midlands Region,Lower Than A Level,Fail,261,21.0,94.0,202.0,0.5714285714285714,63.0
DDD,2013J,443438,F,East Anglian Region,Lower Than A Level,Fail,261,82.0,282.0,564.0,0.8571428571428571,55.5
DDD,2013J,443540,F,Wales,Lower Than A Level,Withdrawn,261,51.0,138.0,335.0,0.5714285714285714,41.5
DDD,2013J,443731,M,South East Region,HE Qualification,Pass,261,40.0,199.0,594.0,0.8571428571428571,70.66666666666667
DDD,2013J,444063,F,London Region,Lower Than A Level,Fail,261,2.0,4.0,4.0,0.0,0.0
DDD,2013J,444317,F,London Region,Lower Than A Level,Pass,261,142.0,1060.0,2133.0,1.0,60.857142857142854
DDD,2013J,444375,M,South West Region,A Level or Equivalent,Pass,261,180.0,912.0,2384.0,1.0,84.14285714285714
DDD,2013J,444541,F,North Region,A Level or Equivalent,Withdrawn,261,14.0,92.0,167.0,0.14285714285714285,33.0
DDD,2013J,444847,F,West Midlands Region,A Level or Equivalent,Withdrawn,261,13.0,31.0,74.0,0.14285714285714285,38.0
DDD,2013J,444909,M,Scotland,Lower Than A Level,Fail,261,3.0,38.0,101.0,0.0,0.0
DDD,2013J,445109,F,Scotland,HE Qualification,Fail,261,85.0,449.0,1396.0,1.0,76.42857142857143
DDD,2013J,445386,F,South East Region,Lower Than A Level,Pass,261,90.0,397.0,776.0,1.0,72.85714285714286
DDD,2013J,445749,F,Scotland,A Level or Equivalent,Withdrawn,261,18.0,68.0,184.0,0.14285714285714285,66.0
DDD,2013J,445785,F,East Midlands Region,A Level or Equivalent,Withdrawn,261,32.0,171.0,323.0,0.2857142857142857,41.0
DDD,2013J,445917,M,North Western Region,HE Qualification,Distinction,261,113.0,684.0,1545.0,1.0,91.85714285714286
DDD,2013J,445930,M,South West Region,A Level or Equivalent,Pass,261,53.0,248.0,398.0,1.0,80.57142857142857
DDD,2013J,446246,M,Scotland,HE Qualification,Distinction,261,135.0,726.0,1502.0,1.0,92.85714285714286
DDD,2013J,446279,F,Yorkshire Region,Lower Than A Level,Pass,261,207.0,1055.0,3091.0,1.0,81.57142857142857
DDD,2013J,446448,F,South West Region,A Level or Equivalent,Withdrawn,261,27.0,134.0,274.0,0.2857142857142857,78.5
DDD,2013J,447059,F,West Midlands Region,A Level or Equivalent,Pass,261,107.0,553.0,1220.0,1.0,70.57142857142857
DDD,2013J,465441,M,West Midlands Region,HE Qualification,Pass,261,88.0,694.0,1936.0,0.8571428571428571,80.5
DDD,2013J,465629,F,Wales,Lower Than A Level,Fail,261,82.0,436.0,1134.0,0.5714285714285714,56.0
DDD,2013J,466539,F,Yorkshire Region,A Level or Equivalent,Pass,261,134.0,1003.0,2551.0,1.0,82.85714285714286
DDD,2013J,466880,F,South West Region,A Level or Equivalent,Pass,261,84.0,270.0,816.0,1.0,70.0
DDD,2013J,467776,M,East Midlands Region,A Level or Equivalent,Withdrawn,261,14.0,70.0,201.0,0.14285714285714285,18.0
DDD,2013J,468657,F,West Midlands Region,A Level or Equivalent,Withdrawn,261,12.0,65.0,173.0,0.14285714285714285,43.0
DDD,2013J,468927,M,Scotland,A Level or Equivalent,Pass,261,93.0,493.0,1268.0,1.0,73.0
DDD,2013J,469389,F,East Anglian Region,No Formal quals,Withdrawn,261,18.0,202.0,559.0,0.2857142857142857,39.5
DDD,2013J,469465,M,East Anglian Region,A Level or Equivalent,Pass,261,57.0,266.0,742.0,0.8571428571428571,55.333333333333336
DDD,2013J,469553,M,South West Region,Lower Than A Level,Pass,261,61.0,340.0,665.0,1.0,78.28571428571429
DDD,2013J,470403,F,Ireland,A Level or Equivalent,Fail,261,171.0,827.0,2559.0,1.0,41.714285714285715
DDD,2013J,471373,F,South East Region,HE Qualification,Distinction,261,153.0,811.0,2042.0,1.0,90.42857142857143
DDD,2013J,472000,M,North Western Region,Lower Than A Level,Pass,261,119.0,468.0,1106.0,1.0,56.57142857142857
DDD,2013J,472060,F,South East Region,Lower Than A Level,Fail,261,13.0,55.0,92.0,0.2857142857142857,62.0
DDD,2013J,473340,M,South Region,Lower Than A Level,Fail,261,38.0,134.0,341.0,0.8571428571428571,53.5
DDD,2013J,473378,M,South West Region,A Level or Equivalent,Withdrawn,261,84.0,543.0,1542.0,0.5714285714285714,86.0
DDD,2013J,473509,M,West Midlands Region,Lower Than A Level,Withdrawn,261,12.0,50.0,105.0,0.0,0.0
DDD,2013J,473640,M,North Western Region,Lower Than A Level,Withdrawn,261,154.0,636.0,1458.0,0.5714285714285714,23.25
DDD,2013J,474246,M,South East Region,Lower Than A Level,Fail,261,49.0,189.0,466.0,0.42857142857142855,85.66666666666667
DDD,2013J,474385,F,North Western Region,Lower Than A Level,Withdrawn,261,11.0,40.0,68.0,0.2857142857142857,70.5
DDD,2013J,474495,M,South West Region,A Level or Equivalent,Pass,261,60.0,369.0,1182.0,1.0,85.85714285714286
DDD,2013J,474508,F,East Midlands Region,HE Qualification,Withdrawn,261,60.0,347.0,866.0,0.2857142857142857,63.5
DDD,2013J,474902,M,South Region,Lower Than A Level,Fail,261,120.0,678.0,1779.0,1.0,56.142857142857146
DDD,2013J,476144,F,North Western Region,HE Qualification,Pass,261,129.0,862.0,2098.0,1.0,49.42857142857143
DDD,2013J,476170,F,East Anglian Region,A Level or Equivalent,Fail,261,36.0,136.0,375.0,0.2857142857142857,54.5
DDD,2013J,476355,M,London Region,Lower Than A Level,Fail,261,11.0,77.0,252.0,0.2857142857142857,47.0
DDD,2013J,476822,F,London Region,A Level or Equivalent,Fail,261,119.0,680.0,1433.0,1.0,46.285714285714285
DDD,2013J,477120,F,South East Region,HE Qualification,Pass,261,65.0,358.0,947.0,0.8571428571428571,87.0
DDD,2013J,477128,F,East Midlands Region,A Level or Equivalent,Pass,261,179.0,1038.0,2746.0,0.8571428571428571,87.0
DDD,2013J,477161,M,North Western Region,Lower Than A Level,Fail,261,115.0,503.0,1634.0,1.0,57.714285714285715
DDD,2013J,477348,F,South West Region,A Level or Equivalent,Pass,261,85.0,331.0,616.0,1.0,84.57142857142857
DDD,2013J,477412,M,West Midlands Region,HE Qualification,Pass,261,42.0,231.0,543.0,0.5714285714285714,78.5
DDD,2013J,478238,F,East Anglian Region,Lower Than A Level,Distinction,261,89.0,641.0,1335.0,0.8571428571428571,88.16666666666667
DDD,2013J,478244,M,North Western Region,A Level or Equivalent,Pass,261,46.0,291.0,622.0,1.0,52.857142857142854
DDD,2013J,478289,M,West Midlands Region,A Level or Equivalent,Withdrawn,261,33.0,190.0,438.0,0.5714285714285714,67.0
DDD,2013J,479457,F,North Western Region,A Level or Equivalent,Distinction,261,124.0,848.0,1585.0,1.0,89.85714285714286
DDD,2013J,479848,M,London Region,A Level or Equivalent,Distinction,261,149.0,808.0,1595.0,1.0,96.57142857142857
DDD,2013J,479977,F,South Region,A Level or Equivalent,Pass,261,167.0,902.0,3131.0,0.8571428571428571,75.16666666666667
DDD,2013J,480716,M,South Region,HE Qualification,Pass,261,107.0,521.0,1222.0,1.0,56.42857142857143
DDD,2013J,480938,M,South Region,HE Qualification,Pass,261,54.0,242.0,741.0,1.0,66.28571428571429
DDD,2013J,481538,M,North Western Region,Lower Than A Level,Pass,261,101.0,476.0,1014.0,1.0,76.57142857142857
DDD,2013J,481667,M,Wales,HE Qualification,Pass,261,44.0,264.0,512.0,0.8571428571428571,57.833333333333336
DDD,2013J,481863,F,Scotland,A Level or Equivalent,Withdrawn,261,17.0,92.0,206.0,0.14285714285714285,80.0
DDD,2013J,482173,F,Scotland,A Level or Equivalent,Withdrawn,261,49.0,286.0,864.0,0.42857142857142855,93.66666666666667
DDD,2013J,482635,F,East Anglian Region,A Level or Equivalent,Withdrawn,261,2.0,21.0,75.0,0.0,0.0
DDD,2013J,482868,M,South East Region,Lower Than A Level,Pass,261,112.0,435.0,1392.0,0.8571428571428571,79.33333333333333
DDD,2013J,483362,M,East Anglian Region,Lower Than A Level,Fail,261,95.0,543.0,1109.0,1.0,50.142857142857146
DDD,2013J,483934,M,North Western Region,Lower Than A Level,Fail,261,26.0,96.0,262.0,1.0,53.714285714285715
DDD,2013J,484355,M,Yorkshire Region,Lower Than A Level,Withdrawn,261,31.0,158.0,476.0,0.42857142857142855,34.333333333333336
DDD,2013J,484423,F,South West Region,A Level or Equivalent,Pass,261,79.0,444.0,1013.0,1.0,79.85714285714286
DDD,2013J,484436,M,North Western Region,Lower Than A Level,Pass,261,122.0,784.0,2168.0,1.0,56.857142857142854
DDD,2013J,484999,M,South Region,Lower Than A Level,Withdrawn,261,5.0,24.0,59.0,0.14285714285714285,56.0
DDD,2013J,485195,F,South West Region,Lower Than A Level,Fail,261,147.0,697.0,1494.0,1.0,66.57142857142857
DDD,2013J,485506,F,West Midlands Region,A Level or Equivalent,Pass,261,121.0,756.0,2189.0,1.0,51.857142857142854
DDD,2013J,485519,F,North Western Region,A Level or Equivalent,Pass,261,62.0,276.0,625.0,1.0,74.42857142857143
DDD,2013J,485594,F,West Midlands Region,A Level or Equivalent,Fail,261,67.0,303.0,696.0,1.0,67.0
DDD,2013J,485734,M,Wales,Lower Than A Level,Fail,261,63.0,462.0,1368.0,1.0,64.28571428571429
DDD,2013J,485791,F,Scotland,A Level or Equivalent,Pass,261,97.0,529.0,1379.0,1.0,66.71428571428571
DDD,2013J,486533,F,Ireland,A Level or Equivalent,Pass,261,135.0,748.0,2733.0,1.0,79.14285714285714
DDD,2013J,486877,M,South East Region,A Level or Equivalent,Pass,261,110.0,636.0,1363.0,0.8571428571428571,71.0
DDD,2013J,486890,M,East Anglian Region,A Level or Equivalent,Pass,261,50.0,303.0,634.0,1.0,62.42857142857143
DDD,2013J,487293,F,North Western Region,A Level or Equivalent,Pass,261,62.0,263.0,737.0,1.0,44.857142857142854
DDD,2013J,487556,M,East Midlands Region,HE Qualification,Withdrawn,261,49.0,348.0,954.0,0.42857142857142855,70.33333333333333
DDD,2013J,488198,M,South Region,Lower Than A Level,Fail,261,1.0,1.0,1.0,0.0,0.0
DDD,2013J,488550,F,Scotland,HE Qualification,Withdrawn,261,21.0,62.0,211.0,0.0,0.0
DDD,2013J,488575,M,Scotland,Lower Than A Level,Withdrawn,261,59.0,286.0,733.0,0.42857142857142855,70.0
DDD,2013J,488680,M,South West Region,A Level or Equivalent,Distinction,261,116.0,822.0,2084.0,1.0,89.57142857142857
DDD,2013J,489084,M,Scotland,HE Qualification,Fail,261,19.0,125.0,297.0,0.2857142857142857,71.5
DDD,2013J,489209,F,East Midlands Region,A Level or Equivalent,Pass,261,94.0,535.0,1578.0,1.0,66.85714285714286
DDD,2013J,489410,F,West Midlands Region,Lower Than A Level,Pass,261,54.0,321.0,678.0,0.8571428571428571,77.83333333333333
DDD,2013J,489990,F,North Western Region,Lower Than A Level,Fail,261,37.0,173.0,390.0,0.8571428571428571,50.833333333333336
DDD,2013J,490164,F,South East Region,Lower Than A Level,Withdrawn,261,6.0,17.0,31.0,0.0,0.0
DDD,2013J,490297,M,Scotland,Lower Than A Level,Withdrawn,261,44.0,240.0,466.0,0.5714285714285714,58.5
DDD,2013J,490530,M,Wales,Lower Than A Level,Withdrawn,261,13.0,56.0,84.0,0.14285714285714285,61.0
DDD,2013J,490738,M,North Western Region,HE Qualification,Withdrawn,261,19.0,50.0,128.0,0.2857142857142857,12.5
DDD,2013J,491081,M,London Region,HE Qualification,Fail,261,112.0,612.0,1567.0,1.0,58.857142857142854
DDD,2013J,491110,F,West Midlands Region,HE Qualification,Withdrawn,261,40.0,268.0,745.0,0.2857142857142857,87.0
DDD,2013J,491874,F,West Midlands Region,A Level or Equivalent,Withdrawn,261,36.0,213.0,738.0,0.2857142857142857,87.5
DDD,2013J,491875,F,Ireland,Lower Than A Level,Fail,261,23.0,96.0,403.0,0.14285714285714285,55.0
DDD,2013J,492552,M,Wales,A Level or Equivalent,Withdrawn,261,19.0,55.0,114.0,0.14285714285714285,60.0
DDD,2013J,492635,F,South West Region,A Level or Equivalent,Pass,261,78.0,458.0,984.0,1.0,60.714285714285715
DDD,2013J,492740,F,Scotland,HE Qualification,Pass,261,111.0,532.0,1256.0,1.0,72.57142857142857
DDD,2013J,493147,F,South East Region,A Level or Equivalent,Withdrawn,261,2.0,7.0,12.0,0.0,0.0
DDD,2013J,493207,F,West Midlands Region,Lower Than A Level,Withdrawn,261,29.0,143.0,350.0,0.14285714285714285,66.0
DDD,2013J,493404,F,West Midlands Region,A Level or Equivalent,Pass,261,91.0,617.0,1244.0,0.7142857142857143,72.6
DDD,2013J,493725,F,South East Region,Lower Than A Level,Fail,261,47.0,281.0,678.0,0.42857142857142855,49.0
